Alavés,Albacete,2,1
Alavés,Alcorcón,1,1
Alavés,Barcelona B,2,3
Alavés,Betis,1,2
Alavés,Girona,0,3
Alavés,Las Palmas,1,1
Alavés,Leganés,2,0
Alavés,Llagostera,0,0
Alavés,Lugo,1,0
Alavés,Mallorca,2,0
Alavés,Mirandés,1,3
Alavés,Numancia,0,2
Alavés,Osasuna,3,0
Alavés,Ponferradina,2,1
Alavés,Racing Santander,2,1
Alavés,Recreativo,0,0
Alavés,Sabadell,3,1
Alavés,Sporting de Gijón,0,0
Alavés,Tenerife,1,0
Alavés,Valladolid,0,2
Alavés,Zaragoza,4,0
Albacete,Alavés,2,3
Albacete,Alcorcón,2,3
Albacete,Barcelona B,2,1
Albacete,Betis,0,0
Albacete,Girona,0,1
Albacete,Las Palmas,1,0
Albacete,Leganés,1,0
Albacete,Llagostera,0,2
Albacete,Lugo,3,0
Albacete,Mallorca,4,2
Albacete,Mirandés,0,0
Albacete,Numancia,0,1
Albacete,Osasuna,2,0
Albacete,Ponferradina,2,1
Albacete,Racing Santander,0,1
Albacete,Recreativo,3,1
Albacete,Sabadell,0,0
Albacete,Sporting de Gijón,1,1
Albacete,Tenerife,3,2
Albacete,Valladolid,3,4
Albacete,Zaragoza,2,2
Alcorcón,Alavés,0,1
Alcorcón,Albacete,2,3
Alcorcón,Barcelona B,3,1
Alcorcón,Betis,0,0
Alcorcón,Girona,1,2
Alcorcón,Las Palmas,0,0
Alcorcón,Leganés,1,0
Alcorcón,Llagostera,2,0
Alcorcón,Lugo,1,0
Alcorcón,Mallorca,0,0
Alcorcón,Mirandés,2,2
Alcorcón,Numancia,1,1
Alcorcón,Osasuna,2,0
Alcorcón,Ponferradina,1,1
Alcorcón,Racing Santander,2,0
Alcorcón,Recreativo,1,1
Alcorcón,Sabadell,3,2
Alcorcón,Sporting de Gijón,0,0
Alcorcón,Tenerife,0,0
Alcorcón,Valladolid,0,1
Alcorcón,Zaragoza,1,3
Barcelona B,Alavés,0,0
Barcelona B,Albacete,1,2
Barcelona B,Alcorcón,4,1
Barcelona B,Betis,1,2
Barcelona B,Girona,2,4
Barcelona B,Las Palmas,0,2
Barcelona B,Leganés,2,5
Barcelona B,Llagostera,0,1
Barcelona B,Lugo,0,1
Barcelona B,Mallorca,2,4
Barcelona B,Mirandés,1,3
Barcelona B,Numancia,1,1
Barcelona B,Osasuna,0,1
Barcelona B,Ponferradina,2,1
Barcelona B,Racing Santander,1,1
Barcelona B,Recreativo,3,1
Barcelona B,Sabadell,3,1
Barcelona B,Sporting de Gijón,0,0
Barcelona B,Tenerife,2,2
Barcelona B,Valladolid,1,3
Barcelona B,Zaragoza,4,1
Betis,Alavés,1,2
Betis,Albacete,0,1
Betis,Alcorcón,3,0
Betis,Barcelona B,1,0
Betis,Girona,2,1
Betis,Las Palmas,0,0
Betis,Leganés,1,3
Betis,Llagostera,2,2
Betis,Lugo,5,1
Betis,Mallorca,1,0
Betis,Mirandés,2,0
Betis,Numancia,2,1
Betis,Osasuna,3,0
Betis,Ponferradina,1,1
Betis,Racing Santander,2,0
Betis,Recreativo,3,2
Betis,Sabadell,2,0
Betis,Sporting de Gijón,0,3
Betis,Tenerife,3,1
Betis,Valladolid,4,0
Betis,Zaragoza,4,0
Girona,Alavés,2,2
Girona,Albacete,2,2
Girona,Alcorcón,3,0
Girona,Barcelona B,0,1
Girona,Betis,1,3
Girona,Las Palmas,1,2
Girona,Leganés,2,1
Girona,Llagostera,1,0
Girona,Lugo,1,1
Girona,Mallorca,0,0
Girona,Mirandés,3,0
Girona,Numancia,2,1
Girona,Osasuna,3,0
Girona,Ponferradina,3,0
Girona,Racing Santander,1,0
Girona,Recreativo,2,0
Girona,Sabadell,0,0
Girona,Sporting de Gijón,0,0
Girona,Tenerife,2,0
Girona,Valladolid,2,1
Girona,Zaragoza,1,1
Las Palmas,Alavés,3,2
