Atalanta,Cagliari,2,1
Atalanta,Cesena,3,2
Atalanta,Chievo,1,1
Atalanta,Empoli,2,2
Atalanta,Fiorentina,0,1
Atalanta,Genoa,1,4
Atalanta,Internazionale,1,4
Atalanta,Juventus,0,3
Atalanta,Lazio,1,1
Atalanta,Milan,1,3
Atalanta,Napoli,1,1
Atalanta,Palermo,3,3
Atalanta,Parma,1,0
Atalanta,Roma,1,2
Atalanta,Sampdoria,1,2
Atalanta,Sassuolo,2,1
Atalanta,Torino,1,2
Atalanta,Udinese,0,0
Atalanta,Hellas Verona,0,0
Cagliari,Atalanta,1,2
Cagliari,Cesena,2,1
Cagliari,Chievo,0,2
Cagliari,Empoli,1,1
Cagliari,Fiorentina,0,4
Cagliari,Genoa,1,1
Cagliari,Internazionale,1,2
Cagliari,Juventus,1,3
Cagliari,Lazio,1,3
Cagliari,Milan,1,1
Cagliari,Napoli,0,3
Cagliari,Palermo,0,1
Cagliari,Parma,4,0
Cagliari,Roma,1,2
Cagliari,Sampdoria,2,2
Cagliari,Sassuolo,2,1
Cagliari,Torino,1,2
Cagliari,Udinese,4,3
Cagliari,Hellas Verona,1,2
Cesena,Atalanta,2,2
Cesena,Cagliari,0,1
Cesena,Chievo,0,1
Cesena,Empoli,2,2
Cesena,Fiorentina,1,4
Cesena,Genoa,0,3
Cesena,Internazionale,0,1
Cesena,Juventus,2,2
Cesena,Lazio,2,1
Cesena,Milan,1,1
Cesena,Napoli,1,4
Cesena,Palermo,0,0
Cesena,Parma,1,0
Cesena,Roma,0,1
Cesena,Sampdoria,1,1
Cesena,Sassuolo,2,3
Cesena,Torino,2,3
Cesena,Udinese,1,0
Cesena,Hellas Verona,1,1
Chievo,Atalanta,1,1
Chievo,Cagliari,1,0
Chievo,Cesena,2,1
Chievo,Empoli,1,1
Chievo,Fiorentina,1,2
Chievo,Genoa,1,2
Chievo,Internazionale,0,2
Chievo,Juventus,0,1
Chievo,Lazio,0,0
Chievo,Milan,0,0
Chievo,Napoli,1,2
Chievo,Palermo,1,0
Chievo,Parma,2,3
Chievo,Roma,0,0
Chievo,Sampdoria,2,1
Chievo,Sassuolo,0,0
Chievo,Torino,0,0
Chievo,Udinese,1,1
Chievo,Hellas Verona,2,2
Empoli,Atalanta,0,0
Empoli,Cagliari,0,4
Empoli,Cesena,2,0
Empoli,Chievo,3,0
Empoli,Fiorentina,2,3
Empoli,Genoa,1,1
Empoli,Internazionale,0,0
Empoli,Juventus,0,2
Empoli,Lazio,2,1
Empoli,Milan,2,2
Empoli,Napoli,4,2
Empoli,Palermo,3,0
Empoli,Parma,2,2
Empoli,Roma,0,1
Empoli,Sampdoria,1,1
Empoli,Sassuolo,3,1
Empoli,Torino,0,0
Empoli,Udinese,1,2
Empoli,Hellas Verona,0,0
Fiorentina,Atalanta,3,2
Fiorentina,Cagliari,1,3
Fiorentina,Cesena,3,1
Fiorentina,Chievo,3,0
Fiorentina,Empoli,1,1
Fiorentina,Genoa,0,0
Fiorentina,Internazionale,3,0
Fiorentina,Juventus,0,0
Fiorentina,Lazio,0,2
Fiorentina,Milan,2,1
Fiorentina,Napoli,0,1
Fiorentina,Palermo,4,3
Fiorentina,Parma,3,0
Fiorentina,Roma,1,1
Fiorentina,Sampdoria,2,0
Fiorentina,Sassuolo,0,0
Fiorentina,Torino,1,1
Fiorentina,Udinese,3,0
Fiorentina,Hellas Verona,0,1
Genoa,Atalanta,2,2
Genoa,Cagliari,2,0
Genoa,Cesena,3,1
Genoa,Chievo,0,2
Genoa,Empoli,1,1
Genoa,Fiorentina,1,1
Genoa,Internazionale,3,2
Genoa,Juventus,1,0
Genoa,Lazio,1,0
Genoa,Milan,1,0
Genoa,Napoli,1,2
Genoa,Palermo,1,1
Genoa,Parma,2,0
Genoa,Roma,0,1
Genoa,Sampdoria,0,1
Genoa,Sassuolo,3,3
Genoa,Torino,5,1
Genoa,Udinese,1,1
Genoa,Hellas Verona,5,2
Internazionale,Atalanta,2,0
Internazionale,Cagliari,1,4
Internazionale,Cesena,1,1
Internazionale,Chievo,0,0
Internazionale,Empoli,4,3
Internazionale,Fiorentina,0,1
Internazionale,Genoa,3,1
Internazionale,Juventus,1,2
Internazionale,Lazio,2,2
Internazionale,Milan,0,0
Internazionale,Napoli,2,2
Internazionale,Palermo,3,0
Internazionale,Parma,1,1
Internazionale,Roma,2,1
Internazionale,Sampdoria,1,0
Internazionale,Sassuolo,7,0
Internazionale,Torino,0,1
Internazionale,Udinese,1,2
Internazionale,Hellas Verona,2,2
Juventus,Atalanta,2,1
Juventus,Cagliari,1,1
Juventus,Cesena,3,0
Juventus,Chievo,2,0
Juventus,Empoli,2,0
