Almería,Athletic Bilbao,0,1
Almería,Atlético Madrid,0,1
Almería,Barcelona,1,2
Almería,Celta Vigo,2,2
Almería,Córdoba,1,1
Almería,Deportivo La Coruña,0,0
Almería,Eibar,2,0
Almería,Elche,2,2
Almería,Espanyol,1,1
Almería,Getafe,1,0
Almería,Granada,3,0
Almería,Levante,1,4
Almería,Málaga,1,2
Almería,Rayo Vallecano,0,1
Almería,Real Madrid,1,4
Almería,Real Sociedad,2,2
Almería,Sevilla,0,2
Almería,Valencia,2,3
Almería,Villarreal,0,0
Athletic Bilbao,Almería,2,1
Athletic Bilbao,Atlético Madrid,1,4
Athletic Bilbao,Barcelona,2,5
Athletic Bilbao,Celta Vigo,1,1
Athletic Bilbao,Córdoba,0,1
Athletic Bilbao,Deportivo La Coruña,1,1
Athletic Bilbao,Eibar,0,0
Athletic Bilbao,Elche,1,2
Athletic Bilbao,Espanyol,3,1
Athletic Bilbao,Getafe,4,0
Athletic Bilbao,Granada,0,1
Athletic Bilbao,Levante,3,0
Athletic Bilbao,Málaga,1,1
Athletic Bilbao,Rayo Vallecano,1,0
Athletic Bilbao,Real Madrid,1,0
Athletic Bilbao,Real Sociedad,1,1
Athletic Bilbao,Sevilla,1,0
Athletic Bilbao,Valencia,1,1
Athletic Bilbao,Villarreal,4,0
Atlético Madrid,Almería,3,0
Atlético Madrid,Athletic Bilbao,0,0
Atlético Madrid,Barcelona,0,1
Atlético Madrid,Celta Vigo,2,2
Atlético Madrid,Córdoba,4,2
Atlético Madrid,Deportivo La Coruña,2,0
Atlético Madrid,Eibar,2,1
Atlético Madrid,Elche,3,0
Atlético Madrid,Espanyol,2,0
Atlético Madrid,Getafe,2,0
Atlético Madrid,Granada,2,0
Atlético Madrid,Levante,3,1
Atlético Madrid,Málaga,3,1
Atlético Madrid,Rayo Vallecano,3,1
Atlético Madrid,Real Madrid,4,0
Atlético Madrid,Real Sociedad,2,0
Atlético Madrid,Sevilla,4,0
Atlético Madrid,Valencia,1,1
Atlético Madrid,Villarreal,0,1
Barcelona,Almería,4,0
Barcelona,Athletic Bilbao,2,0
Barcelona,Atlético Madrid,3,1
Barcelona,Celta Vigo,0,1
Barcelona,Córdoba,5,0
Barcelona,Deportivo La Coruña,2,2
Barcelona,Eibar,3,0
Barcelona,Elche,3,0
Barcelona,Espanyol,5,1
Barcelona,Getafe,6,0
Barcelona,Granada,6,0
Barcelona,Levante,5,0
Barcelona,Málaga,0,1
Barcelona,Rayo Vallecano,6,1
Barcelona,Real Madrid,2,1
Barcelona,Real Sociedad,2,0
Barcelona,Sevilla,5,1
Barcelona,Valencia,2,0
Barcelona,Villarreal,3,2
Celta Vigo,Almería,0,1
Celta Vigo,Athletic Bilbao,1,2
Celta Vigo,Atlético Madrid,2,0
Celta Vigo,Barcelona,0,1
Celta Vigo,Córdoba,1,0
Celta Vigo,Deportivo La Coruña,2,1
Celta Vigo,Eibar,0,1
Celta Vigo,Elche,1,1
Celta Vigo,Espanyol,3,2
Celta Vigo,Getafe,3,1
Celta Vigo,Granada,0,0
Celta Vigo,Levante,3,0
Celta Vigo,Málaga,1,0
Celta Vigo,Rayo Vallecano,6,1
Celta Vigo,Real Madrid,2,4
Celta Vigo,Real Sociedad,2,2
Celta Vigo,Sevilla,1,1
Celta Vigo,Valencia,1,1
Celta Vigo,Villarreal,1,3
Córdoba,Almería,1,2
Córdoba,Athletic Bilbao,0,1
Córdoba,Atlético Madrid,0,2
Córdoba,Barcelona,0,8
Córdoba,Celta Vigo,1,1
Córdoba,Deportivo La Coruña,0,0
Córdoba,Eibar,1,1
Córdoba,Elche,0,2
Córdoba,Espanyol,0,0
Córdoba,Getafe,1,2
Córdoba,Granada,2,0
Córdoba,Levante,0,0
Córdoba,Málaga,1,2
Córdoba,Rayo Vallecano,1,2
Córdoba,Real Madrid,1,2
Córdoba,Real Sociedad,1,1
Córdoba,Sevilla,1,3
Córdoba,Valencia,1,2
Córdoba,Villarreal,0,2
Deportivo La Coruña,Almería,0,1
Deportivo La Coruña,Athletic Bilbao,1,0
Deportivo La Coruña,Atlético Madrid,1,2
Deportivo La Coruña,Barcelona,0,4
Deportivo La Coruña,Celta Vigo,0,2
Deportivo La Coruña,Córdoba,1,1
Deportivo La Coruña,Eibar,2,0
Deportivo La Coruña,Elche,1,0
Deportivo La Coruña,Espanyol,0,0
Deportivo La Coruña,Getafe,1,2
Deportivo La Coruña,Granada,2,2
Deportivo La Coruña,Levante,2,0
Deportivo La Coruña,Málaga,0,1
Deportivo La Coruña,Rayo Vallecano,2,2
Deportivo La Coruña,Real Madrid,2,8
Deportivo La Coruña,Real Sociedad,0,0
Deportivo La Coruña,Sevilla,3,4
Deportivo La Coruña,Valencia,3,0
Deportivo La Coruña,Villarreal,1,1
Eibar,Almería,5,2
Eibar,Athletic Bilbao,0,1
Eibar,Atlético Madrid,1,3
Eibar,Barcelona,0,2
Eibar,Celta Vigo,0,1
Eibar,Córdoba,3,0
Eibar,Deportivo La Coruña,0,1
Eibar,Elche,0,1
Eibar,Espanyol,0,2
Eibar,Getafe,2,1
Eibar,Granada,1,1
Eibar,Levante,3,3
Eibar,Málaga,1,0
Eibar,Rayo Vallecano,1,2
Eibar,Real Madrid,0,4
Eibar,Real Sociedad,1,0
Eibar,Sevilla,1,3
Eibar,Valencia,0,1
Eibar,Villarreal,1,1
Elche,Almería,1,0
Elche,Athletic Bilbao,2,3
Elche,Atlético Madrid,0,2
Elche,Barcelona,0,6
Elche,Celta Vigo,0,1
Elche,Córdoba,2,2
Elche,Deportivo La Coruña,4,0
Elche,Eibar,0,2
Elche,Espanyol,2,1
Elche,Getafe,0,1
Elche,Granada,1,1
Elche,Levante,1,0
Elche,Málaga,1,2
Elche,Rayo Vallecano,2,0
Elche,Real Madrid,0,2
Elche,Real Sociedad,1,0
Elche,Sevilla,0,2
Elche,Valencia,0,4
Elche,Villarreal,2,2
Espanyol,Almería,3,0
Espanyol,Athletic Bilbao,1,0
Espanyol,Atlético Madrid,0,0
Espanyol,Barcelona,0,2
Espanyol,Celta Vigo,1,0
Espanyol,Córdoba,1,0
Espanyol,Deportivo La Coruña,0,0
Espanyol,Eibar,1,2
Espanyol,Elche,1,1
Espanyol,Getafe,2,0
Espanyol,Granada,2,1
Espanyol,Levante,2,1
Espanyol,Málaga,2,2
Espanyol,Rayo Vallecano,1,1
Espanyol,Real Madrid,1,4
Espanyol,Real Sociedad,2,0
Espanyol,Sevilla,1,2
Espanyol,Valencia,1,2
Espanyol,Villarreal,1,1
Getafe,Almería,1,0
Getafe,Athletic Bilbao,1,2
Getafe,Atlético Madrid,0,1
Getafe,Barcelona,0,0
Getafe,Celta Vigo,2,1
Getafe,Córdoba,1,1
Getafe,Deportivo La Coruña,2,1
Getafe,Eibar,1,1
Getafe,Elche,0,0
Getafe,Espanyol,2,1
Getafe,Granada,1,2
