$home=0.3226375
Mallorca,-0.0887992131615,-0.254541666331
Huesca,-0.0293775605918,-0.176224440995
Lugo,0.0262546211269,0.0634345934846
Osasuna,0.10180426972,-0.0411929229899
Elche,0.359639946265,0.241357362573
Oviedo,0.0667922751138,-0.228812221012
Mirandés,-0.031546551428,-0.0308838168707
Leganés,0.124681458592,0.144748022662
Girona,0.226808804105,0.162711882809
Llagostera,-0.0598710177626,0.0809230243524
Valladolid,0.223337481265,0.194821016281
Albacete,0.228418186782,-0.245296066217
Almeria,0.33283605546,0.0641857954502
Tenerife,0.162079327556,-0.0575194174952
Numancia,0.262460079497,-0.0211829688762
Ponferradina,0.182600017682,0.0638487167857
Gimnàstic,0.0241724735523,-0.151439525164
Alcorcón,-0.048698409907,0.0841397615186
Córdoba,0.204580113346,0.2672253122
Bilbao Athletic,-0.00438421925648,-0.176005135035
Zaragoza,0.198954172631,-0.0556190411717
Alavés,0.13327892909,-0.0275451430984
